"","orders_key","loc_key","date","pizza_key","dough_key","cheese_key","topping_key","quantity","profit","pizza_size","pizza_size_value","street","city_key","city","country","year","month"
"699",535,11,2020-06-15,42,67,77,87,5,48,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","06"
"700",228,6,2020-12-29,43,68,78,88,5,77,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","12"
"701",228,6,2020-12-29,43,68,78,88,5,77,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","12"
"702",1026,12,2020-09-28,44,69,79,89,2,55,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","09"
"703",1026,12,2020-09-28,44,69,79,89,2,55,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","09"
"704",922,10,2019-04-23,45,70,80,90,2,88,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","04"
"705",337,11,2018-03-22,41,61,71,81,4,120,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","03"
"706",337,11,2018-03-22,41,61,71,81,4,120,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","03"
"707",863,19,2019-07-06,42,62,72,82,4,60,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2019","07"
"708",585,12,2017-08-19,43,63,73,83,4,28,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","08"
"709",585,12,2017-08-19,43,63,73,83,4,28,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","08"
"710",1198,8,2017-08-01,44,64,74,84,4,105,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","08"
"711",1198,8,2017-08-01,44,64,74,84,4,105,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","08"
"712",1693,20,2020-07-11,45,65,75,85,5,56,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2020","07"
"713",663,2,2019-07-15,41,66,76,86,5,116,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","07"
"714",491,11,2020-02-24,42,67,77,87,1,41,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2020","02"
"715",491,11,2020-02-24,42,67,77,87,1,41,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","02"
"716",169,6,2021-03-06,43,68,78,88,3,112,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","03"
"717",169,6,2021-03-06,43,68,78,88,3,112,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","03"
"718",305,12,2020-03-09,44,69,79,89,4,29,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","03"
"719",305,12,2020-03-09,44,69,79,89,4,29,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","03"
"720",815,10,2021-02-18,45,70,80,90,1,84,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2021","02"
"721",523,11,2018-09-17,41,61,71,81,2,92,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","09"
"722",523,11,2018-09-17,41,61,71,81,2,92,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","09"
"723",1214,19,2018-08-15,42,62,72,82,5,31,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","08"
"724",1756,12,2020-06-20,43,63,73,83,1,81,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","06"
"725",1756,12,2020-06-20,43,63,73,83,1,81,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","06"
"726",1598,8,2020-10-23,44,64,74,84,4,84,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","10"
"727",1598,8,2020-10-23,44,64,74,84,4,84,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","10"
"728",349,20,2019-01-04,45,65,75,85,3,52,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","01"
"729",721,2,2017-01-16,41,66,76,86,2,89,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","01"
"730",1148,11,2021-01-25,42,67,77,87,2,62,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2021","01"
"731",1148,11,2021-01-25,42,67,77,87,2,62,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","01"
"732",167,6,2020-11-09,43,68,78,88,4,26,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","11"
"733",167,6,2020-11-09,43,68,78,88,4,26,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","11"
"734",1589,12,2021-10-08,44,69,79,89,4,72,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","10"
"735",1589,12,2021-10-08,44,69,79,89,4,72,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","10"
"736",1293,10,2018-11-24,45,70,80,90,3,90,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2018","11"
"737",1753,11,2021-03-18,41,61,71,81,2,69,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","03"
"738",1753,11,2021-03-18,41,61,71,81,2,69,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","03"
"739",427,19,2018-06-18,42,62,72,82,2,29,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","06"
"740",438,12,2018-10-10,43,63,73,83,1,118,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","10"
"741",438,12,2018-10-10,43,63,73,83,1,118,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2018","10"
"742",1315,8,2017-01-02,44,64,74,84,5,47,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","01"
"743",1315,8,2017-01-02,44,64,74,84,5,47,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","01"
"744",1232,20,2017-03-24,45,65,75,85,2,68,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2017","03"
"745",1321,2,2017-09-11,41,66,76,86,1,115,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","09"
"746",406,11,2021-08-30,42,67,77,87,1,51,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2021","08"
"747",406,11,2021-08-30,42,67,77,87,1,51,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","08"
"748",1784,6,2019-09-16,43,68,78,88,1,69,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","09"
"749",1784,6,2019-09-16,43,68,78,88,1,69,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","09"
"750",1073,12,2017-03-02,44,69,79,89,2,93,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","03"
"751",1073,12,2017-03-02,44,69,79,89,2,93,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2017","03"
"752",236,10,2021-07-20,45,70,80,90,2,84,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2021","07"
"753",692,11,2017-05-09,41,61,71,81,3,120,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","05"
"754",692,11,2017-05-09,41,61,71,81,3,120,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","05"
"755",766,19,2018-05-14,42,62,72,82,5,60,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","05"
"756",169,12,2020-06-02,43,63,73,83,2,61,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","06"
"757",169,12,2020-06-02,43,63,73,83,2,61,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","06"
"758",1510,8,2018-03-01,44,64,74,84,4,89,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","03"
"759",1510,8,2018-03-01,44,64,74,84,4,89,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","03"
"760",489,20,2018-02-07,45,65,75,85,4,45,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","02"
"761",1477,2,2017-06-18,41,66,76,86,2,24,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","06"
"762",676,11,2017-04-06,42,67,77,87,2,42,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2017","04"
"763",676,11,2017-04-06,42,67,77,87,2,42,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","04"
"764",1668,6,2017-03-08,43,68,78,88,2,113,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","03"
"765",1668,6,2017-03-08,43,68,78,88,2,113,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","03"
"766",1447,12,2020-11-18,44,69,79,89,4,50,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","11"
"767",1447,12,2020-11-18,44,69,79,89,4,50,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","11"
"768",1563,10,2017-10-09,45,70,80,90,5,40,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","10"
"769",659,11,2017-01-23,41,61,71,81,4,78,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","01"
"770",659,11,2017-01-23,41,61,71,81,4,78,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","01"
"771",1769,19,2018-10-29,42,62,72,82,3,105,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","10"
"772",1108,12,2019-08-13,43,63,73,83,1,110,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","08"
"773",1108,12,2019-08-13,43,63,73,83,1,110,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","08"
"774",1392,8,2017-10-14,44,64,74,84,1,31,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","10"
"775",1392,8,2017-10-14,44,64,74,84,1,31,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","10"
"776",1559,20,2019-04-30,45,65,75,85,3,24,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","04"
"777",490,2,2020-12-25,41,66,76,86,1,40,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","12"
"778",661,11,2019-02-06,42,67,77,87,3,107,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2019","02"
"779",661,11,2019-02-06,42,67,77,87,3,107,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","02"
"780",1126,6,2019-08-21,43,68,78,88,2,66,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","08"
"781",1126,6,2019-08-21,43,68,78,88,2,66,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","08"
"782",268,12,2017-03-31,44,69,79,89,2,86,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","03"
"783",268,12,2017-03-31,44,69,79,89,2,86,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2017","03"
"784",1169,10,2020-11-30,45,70,80,90,3,74,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","11"
"785",1538,11,2020-08-19,41,61,71,81,1,39,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2020","08"
"786",1538,11,2020-08-19,41,61,71,81,1,39,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","08"
"787",1370,19,2017-11-28,42,62,72,82,3,30,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","11"
"788",180,12,2020-11-04,43,63,73,83,4,112,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","11"
"789",180,12,2020-11-04,43,63,73,83,4,112,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","11"
"790",459,8,2021-07-07,44,64,74,84,1,55,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2021","07"
"791",459,8,2021-07-07,44,64,74,84,1,55,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2021","07"
"792",1115,20,2019-04-22,45,65,75,85,2,115,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","04"
"793",1189,2,2019-08-08,41,66,76,86,4,56,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","08"
"794",1245,11,2021-07-17,42,67,77,87,2,49,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2021","07"
"795",1245,11,2021-07-17,42,67,77,87,2,49,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","07"
"796",397,6,2018-09-20,43,68,78,88,1,42,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","09"
"797",397,6,2018-09-20,43,68,78,88,1,42,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","09"
"798",1075,12,2020-12-15,44,69,79,89,1,29,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","12"
"799",1075,12,2020-12-15,44,69,79,89,1,29,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","12"
"800",528,10,2020-01-05,45,70,80,90,5,83,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","01"
"801",1882,11,2018-12-08,41,61,71,81,5,101,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","12"
"802",1882,11,2018-12-08,41,61,71,81,5,101,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","12"
"803",1950,19,2018-10-06,42,62,72,82,2,30,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","10"
"804",408,12,2020-04-13,43,63,73,83,3,79,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","04"
"805",408,12,2020-04-13,43,63,73,83,3,79,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","04"
"806",984,8,2020-09-29,44,64,74,84,4,102,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","09"
"807",984,8,2020-09-29,44,64,74,84,4,102,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","09"
"808",1802,20,2021-04-06,45,65,75,85,3,80,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","04"
"809",1444,2,2020-05-05,41,66,76,86,4,26,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","05"
"810",453,11,2018-01-28,42,67,77,87,5,94,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","01"
"811",453,11,2018-01-28,42,67,77,87,5,94,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","01"
"812",1172,6,2017-10-03,43,68,78,88,1,56,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","10"
"813",1172,6,2017-10-03,43,68,78,88,1,56,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","10"
"814",451,12,2019-08-28,44,69,79,89,2,108,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","08"
"815",451,12,2019-08-28,44,69,79,89,2,108,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","08"
"816",1280,10,2019-03-24,45,70,80,90,2,77,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","03"
"817",1671,11,2018-08-27,41,61,71,81,3,76,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","08"
"818",1671,11,2018-08-27,41,61,71,81,3,76,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","08"
"819",1020,19,2017-09-09,42,62,72,82,4,89,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","09"
"820",890,12,2019-07-26,43,63,73,83,3,56,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","07"
"821",890,12,2019-07-26,43,63,73,83,3,56,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","07"
"822",100,8,2018-08-29,44,64,74,84,4,74,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","08"
"823",100,8,2018-08-29,44,64,74,84,4,74,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","08"
"824",516,20,2017-11-02,45,65,75,85,1,72,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2017","11"
"825",1831,2,2018-12-24,41,66,76,86,4,63,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","12"
"826",1130,11,2018-01-23,42,67,77,87,2,120,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","01"
"827",1130,11,2018-01-23,42,67,77,87,2,120,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","01"
"828",157,6,2020-03-15,43,68,78,88,3,92,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","03"
"829",157,6,2020-03-15,43,68,78,88,3,92,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","03"
"830",1189,12,2019-06-12,44,69,79,89,1,107,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","06"
"831",1189,12,2019-06-12,44,69,79,89,1,107,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","06"
"832",1395,10,2017-03-10,45,70,80,90,4,69,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","03"
"833",1647,11,2020-09-10,41,61,71,81,2,119,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2020","09"
"834",1647,11,2020-09-10,41,61,71,81,2,119,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","09"
"835",593,19,2019-11-08,42,62,72,82,5,34,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2019","11"
"836",581,12,2020-09-13,43,63,73,83,3,25,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","09"
"837",581,12,2020-09-13,43,63,73,83,3,25,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","09"
"838",1482,8,2020-04-10,44,64,74,84,4,32,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","04"
"839",1482,8,2020-04-10,44,64,74,84,4,32,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","04"
"840",1367,20,2019-01-26,45,65,75,85,1,64,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","01"
"841",1527,2,2020-07-26,41,66,76,86,1,33,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","07"
"842",1950,11,2021-02-15,42,67,77,87,1,50,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2021","02"
"843",1950,11,2021-02-15,42,67,77,87,1,50,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","02"
"844",764,6,2021-06-20,43,68,78,88,5,60,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","06"
"845",764,6,2021-06-20,43,68,78,88,5,60,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","06"
"846",1958,12,2017-03-12,44,69,79,89,1,85,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","03"
"847",1958,12,2017-03-12,44,69,79,89,1,85,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2017","03"
"848",376,10,2017-12-28,45,70,80,90,3,86,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","12"
"849",1303,11,2019-11-15,41,61,71,81,2,94,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2019","11"
"850",1303,11,2019-11-15,41,61,71,81,2,94,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","11"
"851",1584,19,2017-01-10,42,62,72,82,5,90,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","01"
"852",1671,12,2021-02-25,43,63,73,83,2,54,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","02"
"853",1671,12,2021-02-25,43,63,73,83,2,54,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2021","02"
"854",1126,8,2018-10-23,44,64,74,84,2,114,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","10"
"855",1126,8,2018-10-23,44,64,74,84,2,114,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","10"
"856",1535,20,2018-11-30,45,65,75,85,5,65,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","11"
"857",629,2,2017-08-10,41,66,76,86,2,119,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","08"
"858",1876,11,2021-01-01,42,67,77,87,1,109,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2021","01"
"859",1876,11,2021-01-01,42,67,77,87,1,109,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","01"
"860",1030,6,2019-07-21,43,68,78,88,1,109,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","07"
"861",1030,6,2019-07-21,43,68,78,88,1,109,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","07"
"862",1988,12,2018-05-07,44,69,79,89,5,93,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","05"
"863",1988,12,2018-05-07,44,69,79,89,5,93,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2018","05"
"864",1828,10,2017-04-26,45,70,80,90,5,65,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","04"
"865",617,11,2017-01-26,41,61,71,81,2,78,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","01"
"866",617,11,2017-01-26,41,61,71,81,2,78,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","01"
"867",539,19,2021-09-15,42,62,72,82,5,72,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2021","09"
"868",976,12,2019-08-29,43,63,73,83,5,84,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","08"
"869",976,12,2019-08-29,43,63,73,83,5,84,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","08"
"870",1981,8,2019-09-15,44,64,74,84,4,24,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2019","09"
